0,1,2
1271604052,1188248469,484633524
1692237310,770181361,1142831996
301110843,486829556,2836583218
1666209273,1824491571,2877424004
548862537,2245021644,2433496809
1571325556,1531704338,1762296723
334634812,191011270,2667016347
2639010023,781506995,2059020208
21191808,1601392425,685443721
2006354159,2813647454,1472397110
1684980890,2820942772,777035554
2215502332,2978435518,765894544
2212236485,1605129056,2806998030
1003219343,1434822111,1088902425
83313844,89478970,2790091889
2872644659,390363518,619755257
93615337,2152063504,1356443152
2654764427,2111841425,2705060184
1067216622,2619084860,566645940
653182294,2623622644,653764454
970741922,302004840,2740496167
485732409,1396131408,2285534088
160026018,959800611,202680834
2256747967,135840682,1414144204
2239697738,1795392830,425583479
2179660874,956788597,1096096413
710981217,1206529501,468463003
1422156184,782381792,75160368
892307220,1489267915,2128504069
792114237,215823576,981197831
968177634,2633741307,2660617189
644780672,2974958027,910761361
1587374691,2387436736,2562873962
851105062,2863826919,1430248605
2942180530,2439234033,2185442503
2452426823,2366934568,303650426
1062535208,2051591534,882440667
2583344324,1265215703,1711727358
2452287244,2140544252,1388223164
2792826356,111648047,506538707
1987949449,166336938,1069501443
2102546027,2037271251,2090502983
2629617004,695101318,2466325729
2463558494,1325060915,433791731
2055630855,2720825963,1800193133
770739920,592701203,742786098
371230382,16337875,2946229870
1271505614,1820390271,1679342676
1064945513,2289531027,2909961770
937952915,267335009,604947119
2257133126,157197257,514210280
2043239511,696110333,1946017797
457784581,78358091,2657421910
1367644509,2662603450,1095805673
1598777159,715660544,2973663962
1820290860,346224712,686895102
1857487763,1138810999,1661500927
1291043053,1234492173,1929637953
1469116342,1555433818,575354984
2860895410,341052075,1307673873
1779774898,1014197878,542609826
2935319424,206761787,2802839710
486529893,1827709709,1361707468
2762911348,1620638512,1470970488
795548929,1945633997,2914922517
1718774757,2413911808,2723546585
2773059933,463906061,1749572404
1824942006,2092077994,292139436
1700147857,1727338993,2961179226
2143217973,1166206983,1781020599
1520905834,1657784289,970390727
1340565133,1350978182,513555561
458578747,2266265479,1672258012
2902583986,1848647709,65009317
44979147,2368087899,2101062044
313933096,2193948102,1866029749
786293763,197432027,1731143011
880047334,527002232,240533949
1508631392,2997908006,722590749
2125008066,1475091157,2273614101
2563148521,2849371026,1409973075
1855733838,104032391,1661931860
1401814741,2024324832,2966512839
2039149363,1831382958,367748028
600192998,610829120,2643912217
366735927,2778192998,191488614
2709444164,328804646,950456195
927053742,2491328353,415344647
42350371,1878233258,2141065853
1411517634,2371794935,2830269642
943786412,357195357,1454176394
2168491799,2799826121,433987390
1580610884,1637968291,965197319
2197045574,1906319614,840729007
970691832,964134102,1636218200
1507871240,1525123354,1135317513
403861927,500350626,247580865
1709904192,407403484,2764131600
434257272,2281591675,1183485700
1757929762,255664136,1790479860
269900700,1326594321,108034625
296618089,1893292141,2426872154
2880152518,1947539630,2316172060
2640805936,1215068944,129674851
2052588567,358074459,2799430869
540363534,1281625952,2387119269
23098210,120581314,2803983852
1233965370,1912638710,2967022384
321423635,2781183002,387212530
875710727,2917044819,633438523
494014662,2637305926,2529678573
2127022386,1332546737,1571846821
1078876253,2677355331,1827151359
493795363,2881919818,1842852572
2474285482,1946829353,2097646059
599154468,1815543765,1729650862
1340463180,400153959,852021477
2367335823,2112552123,1126223822
1400162054,1629019847,1048961961
1269536568,2592173903,1425818698
76892087,893156222,1229475490
2595251665,200882535,22373324
1753476626,1585555225,640275583
1374463431,1985182073,429100355
2992645320,2820988717,1092838919
2702216637,2814457278,1171252709
2200354021,2821709624,700044752
1562520492,331243113,798585876
797124075,2710386308,2863261557
1639629119,2901851496,1401284021
2681759828,2750759845,1270401383
1500241862,1137427779,363784082
2607990450,7265568,937016308
1942962065,2807805109,2956315934
2731217093,972941476,1085947980
87177298,1435055552,2687997596
1155840555,2025012924,1073953351
2611645810,2716554703,97164291
95967464,500217519,2130637446
1624446550,2358741891,643825656
2491315352,681696940,537568575
2278175332,2542862556,2315325361
224230382,1165058697,681558934
1803012286,2076189902,132287095
1541602307,197284849,1934468883
472490068,1207505990,241667696
837536554,1153122669,500225543
1975461558,2177531727,171968445
1791392148,1893645736,57212494
1463992975,2709446211,1879426599
362107743,1388919534,2439331185
542702277,761911113,395404653
433901162,859784861,531447805
105545516,847503398,2647790007
1159696458,121656707,2567182064
2837528541,943156285,290610620
399246099,2757260687,992539406
1294458582,141684128,1667125753
1923123334,2698088405,2175412686
2123712597,1519785856,1944131509
2278770540,1009788453,2037864876
156191714,1761082402,596020967
1470004555,1115300463,1882572452
409912310,835127459,1294779904
807801485,447110639,406317581
2902357577,717972619,839540604
2158065390,2616100231,2966935024
2056582438,594042493,1007753653
1794321555,1672705824,1711179540
2306778852,85136245,2452180690
2240879864,1993724964,2927670731
741956435,1788225528,148008089
1439024499,2459379536,401978240
1772016820,2887948713,588982985
174439224,1315709891,2719537091
2006591508,2696050908,473543818
2515786908,2961734664,1732324416
185623747,265717872,2214551107
2413935211,742225153,2486306158
2694236710,640484180,2671518415
719577785,1334780134,2944226386
1179500529,649639358,50376406
1468835727,2775947871,96040020
2383200384,593184177,1457294177
829738885,284868358,2515010155
1609958322,2986826448,980585820
1902754936,2837971814,2296808801
2506818558,2958782416,895186658
1632143215,713788940,2029532815
1483756603,2754364067,1304608449
2405474279,1218721298,121192141
11082060,1452947815,2890462529
2062517537,2767041746,451192627
1367903796,1321301670,465071041
969469037,1031535800,2857904484
1729673268,412295115,1418482073
2258524625,1696574741,2884248160
1170805925,1815557828,1670084027
2869448406,2137521088,2841770411
2427974794,1500499399,1228810782
2919703529,2042228757,403163775
2434326714,2873642408,2157138538
563478013,318660755,363376758
2758598147,1089721095,778732044
839391053,64195432,2261092973
2131926333,1695196800,506182632
1366809580,2579668419,2122380910
29523142,1839919971,129844022
1318968302,992283769,2563848521
1445261956,2227059880,1812128695
2519503818,2190237859,816206991
2361386228,2906195017,1677126341
2792718816,1565698288,1173722618
683322884,165438813,2125448255
1693060018,2478076004,2116845034
1482063051,2866832986,2294912089
1796884618,997414134,1602944594
1324529829,422692136,60825211
2090898225,482219094,107550250
2470332263,1338093667,2426784490
1562863499,1132928741,2870111647
1784310797,469358498,1391601259
2796318989,2333987159,786152154
1480096426,119357265,988022986
453460299,1409981746,868974042
2750133369,2607933299,598992208
86199733,1665735376,925834822
2195033150,2528361540,1248425511
1202446605,2930463890,207451556
495243273,187858350,1989603979
1699478605,1590336318,2432100756
226872631,1463179097,678046529
610477399,645815903,392684953
1100563878,1200197164,2277692391
1499944338,827398235,1349575222
2072147268,157933193,2557027938
775965734,73767857,1603884735
1374507580,2140299847,1285096516
841712941,537227593,64260729
2630391693,1164097404,885090405
262776800,2526729286,2571836027
2644219135,585352518,2465604093
293648085,2247333754,558210203
737196542,966673377,1267385545
1903432070,1103957268,1008437294
1217518218,1208482451,1111510426
375785085,1929824684,1623653870
2178500906,1969377958,1882606496
314782176,1759863805,427520576
539106382,2083258021,586089157
1801053671,2521398283,580523568
2999927973,2894726518,366320886
349438515,1595992338,1379974968
736391197,2058088472,975683296
2145214587,1357262043,2075815344
2492574628,561624022,608173950
1919888382,2667059104,1717017071
2298420168,1951122686,622717975
897900631,1941034940,224158078
2484691443,2957197472,2176518271
371484892,631508558,1019381520
58550871,736349901,1714529876
136886942,1571856264,1798704281
1019018251,2668363323,1757458458
189787944,1052272129,2086151720
1475671836,2206492014,776841407
806366980,1586963502,1395666762
2762159402,882182748,1628366276
652469404,1371501140,1895613240
1254208171,590477240,639257871
1547937992,494852705,1299220585
1657717182,2622975246,2220202862
2089647444,797327198,1707613752
1854092961,1969737454,1405216109
374152589,2254577068,743708903
1376066482,2044736793,1481009495
757534911,804360531,448918132
1376923911,1892112604,1635717749
1240234080,748413807,269369430
1806424090,1604590891,2661326843
2496208082,150808485,352811118
2477670918,2312332551,970234717
223431739,2986657296,1402382873
1155080061,1952820714,2222709710
2105973556,2559994873,429240908
2801913369,2683557080,276113171
2363686808,1375714088,921496524
488708063,2610699315,2335475351
2460689243,820735064,1756404838
2923431843,2606377234,799520727
1687670749,2434887208,2538360956
1030841199,142908171,678652524
67760199,941659711,1531580739
1892342433,361536603,2327635554
2716856697,638314342,400693252
407672082,494800271,2576472149
793893534,2620736522,1941031173
2198963701,2724911570,2685316519
568957470,671902186,451010544
2936908297,1665035229,439310069
1358052406,2486935642,2262252089
2793214275,1373973409,1822502212
2490495370,2071894243,1827157548
762710818,1217414486,2806618167
1761970445,473503303,2550101347
2991134933,1509348311,2455414066
1098418346,863673259,350617884
879336997,914072421,403791903
181673017,1667359736,979927723
1429475934,1229376967,2877273506
107301416,189894535,559944375
2421050609,845276064,1684636277
876213238,1570492368,2302739573
1822500525,1119926982,1031809743
508285778,2061720650,1870991545
1561715961,2187516803,95090784
1319082375,2527057365,1880832470
720618783,2962774042,1027319618
6297829,933484540,2904744027
695638189,2685475310,60713920
1245924085,1660094534,2032306396
2602963426,339722118,2315864422
700422019,1502264684,1283164025
1465941989,1998844900,157579230
728725091,2122050748,882850608
614822410,2198150329,2285003427
2426360784,1918347985,1337151596
110622338,2628952259,2918107708
2100123867,386230886,982215675
664979609,484903544,941705175
802457333,2776715048,736139278
166065762,1800000815,1214359268
2971861872,2742583106,1432320384
459965982,1410863499,1715443347
1915409867,2567736794,1955742581
1606475944,995715740,649810262
2123693551,636947918,1141090082
2587538961,1118935730,1103376314
2473844577,1306044629,374214556
2577754535,1701017920,2657946425
1332550449,176050856,572953081
2324541144,1464193399,2363887709
2567302052,516098,323278839
2265613956,934680166,578753944
1279347568,2855314225,175844888
1203072521,17252624,713099028
2907926041,239458760,2433872845
570522057,483746524,1003028046
554689551,1237765336,2396265262
460619170,776144747,240625122
2537677123,1783968505,196739227
1121036885,1606083583,1226002377
1322902341,2698145412,2489587548
309710693,231249714,2386671348
1618844484,1299314904,2272445314
1596071324,2109428251,2573857462
1375859277,664127007,339399898
785503306,1278983576,139854819
1524773546,1337215829,2579619902
1675480659,594102094,1534027537
631431327,12298105,1910626990
2804233412,1827290727,2710595223
281276518,2720898567,501457490
418836787,1488346421,1194071609
730516406,1646370174,307142705
2437479737,2386673994,2157827037
252641785,94518757,2183470641
1484875990,758049734,1777374359
2424006702,819690990,1864169883
1766897501,2791535216,735259789
1985542855,1753127819,735404239
1234463659,2929754997,2706990876
2790749703,404187657,2755314277
1289133806,2869323101,2291324195
2299275057,1374590296,1869724097
2873522356,2398582917,2324576886
33980685,204585953,2215322236
2271097570,2838383723,396219642
2201025981,1258871634,1159222622
2498122167,1769999096,2580625702
823509727,246131894,1062887892
156913691,558764337,995660148
1418067878,1392466836,183384348
2189298576,2165768802,1257813909
336566851,2971455566,1554483725
2766648418,2925563692,2541525912
1168533549,2696913424,2976851598
2662787037,509249713,1962368363
1103361131,1409581545,2992984453
779088882,406813667,1690796823
2306406000,1399989896,2795707809
2093676523,1977761055,3478729
1963405903,1438736820,2459990744
1767517494,2482054337,2100829813
466809710,413881422,1491806563
1268858489,1109606618,320451631
2430274949,2638669573,1189560541
1461758668,2758642105,2506497315
2958543277,693507527,820868127
832883243,1426536652,372001030
2845965917,108174088,1561792048
31177184,2161127849,718977608
537078567,2306248943,2314984938
2099881784,879567254,1646119499
2011374261,940175632,2668908368
1408983352,1590794698,1503158773
1521838872,58028752,2728050806
2941368292,2709237081,2040168546
1330662093,1166544178,1593386235
2133293994,750895738,912372450
2460740661,404431805,366265003
77561766,1073760258,1047690519
584458936,2539395224,2562649262
1101444079,1609838437,1409313411
1275606758,2681658421,2765592621
1359670910,2623970699,251051828
1111175712,1325826824,1674797349
2092348675,2810113087,539762260
1315552831,1502349698,2165313602
1629008868,66631101,1607055841
2891017473,213035389,2619576083
1498598647,2550340588,2683722241
1518225586,2872767739,2500778854
2872473156,1854094546,1402622767
2312701745,1457782906,1349747010
1509932953,197655729,1945813048
1513675891,2333358365,2875102118
1105439739,865311939,313946646
2224904646,477398551,870334033
1677192412,1396424471,2755123060
1729323394,1979117964,1723331178
2093754625,2734345108,1549853389
379014080,633189412,373356476
1432587638,1960792399,2618070375
784945979,1938747204,2395411163
1856334971,2891050412,2593273440
2453550798,2960896142,1899591152
1040057533,1915758522,1383863418
1889954158,2490674110,801654902
1228216726,1412051928,970619982
1335477658,1186706431,440982941
1692205143,2117362568,2472766427
2413633546,1673078150,1243437095
241315336,1336072906,2280716301
671027572,2993090769,251176111
262141360,2775291004,2996143649
2007880112,2699600116,2126704093
2554838149,1477615153,30176695
544802074,2907035206,1814019666
1399414240,1157205385,230502306
2516916609,1549316888,104142999
651433758,2234676892,1863673813
2732789758,931469947,572796580
2610684799,2503996882,1529869654
2068579139,2296257371,2931171633
1401997693,711611176,754752140
2309506587,2446612440,1311623448
1425813856,738590881,2825154895
1733098497,1745319407,1969592326
1117879461,2526813091,3349985
676707043,1941867067,983084854
2816343002,1269114177,485760064
1637296741,1460183966,1198040309
955277620,1572685209,2753349608
389509750,1057257190,1385916892
564870700,721708321,2441068902
914737250,1408725544,1499303800
2558820430,1832832640,773359317
835284932,889987577,1079606896
1296664756,64432592,2414412809
776923748,2445906953,1948775860
480815110,2480525289,1075015509
2788570141,803737815,759447946
1736533800,2605199067,37854640
156977228,1881437730,906119434
569010167,889197101,1043632141
1119754230,969655166,2935133185
1020102172,2484743658,2130676326
1598166786,840460374,779494330
2841244545,2876834637,2292603060
1385023050,690013901,297326161
2132491293,414917740,1034642864
1837704117,2500932021,1293551613
844604783,302188189,2861431896
1300581526,2143004485,379814920
290317570,168209882,2770512944
329687866,1324530414,1791134218
325217854,1190626574,1086536151
1906930329,2888444736,972631418
901208733,2345926113,2055497971
82215348,464965964,1235514034
994111638,2899943258,644316141
234358781,2365664752,1161849523
734155749,1608419843,1755297322
1594894922,2620930969,2970525272
2100356935,658083805,850098326
1634964275,2189379316,761004672
2364171279,2499758733,2899152387
157243928,1584637628,1059886200
2244277490,320820871,2756818346
278210562,1048384792,2043987969
2524286287,2307671907,1523513638
1862853092,1292695291,262795794
2834201834,185304643,1627609320
2376429869,1370758479,1521584493
1127881757,1579073234,1789626870
130956997,608878265,2862418372
2963635366,172600680,1363675585
256450635,993326934,83403390
841659510,2202794367,1879114472
1619277899,1166120158,151176277
961936573,842461933,2796732357
2716430325,2535042035,2589950192
1942663649,1845970972,2280578919
1326877994,377643168,1628646705
993769699,947899048,2409487752
949295661,2160464360,209243766
1509959437,1513475828,2109237213
2600769492,1663020676,2998736798
2692433822,2804334722,344644564
1548265265,2137214760,1152181911
1400877718,1435279913,1035776065
51986878,1583377932,1085336715
2578813072,1744487992,713912112
2226388077,996889372,2591813975
1078667490,403312785,1939893186
1662779657,1152959753,496459569
1721822746,752609422,2197806332
1610067927,106564568,2552676976
913981306,2875707781,1380394016
1187538409,1378585543,2332918077
1893442002,692990288,2917258730
1955796629,1183105042,1001744141
969473266,542615363,1902543316
241926485,276146610,514379548
502589671,763298758,433361616
1251055090,548059640,1251304209
2609504754,1723540427,1215629121
188493112,2358551487,2281485212
2491043105,593571122,900490496
2471188334,93382371,935721419
1518325584,763918473,2536509248
2982281722,895217523,2804955583
2042311704,530719155,2799538868
2934248271,1229337083,1927064583
312881388,2568892308,2851771267
235776267,291314482,849261459
1280197057,242057546,2737516438
1971470500,1891204025,728753183
2591744738,2983281191,97788378
1669435155,943774522,1956585170
1136606106,2783987692,1410595643
2639909406,1449034662,2116375222
2665057751,201911290,879042525
335271289,356821533,493725979
1464339469,1896951008,1213583744
6715202,555423499,1375068483
2432523183,1973535569,539493775
2596779419,321958217,1393744472
81351397,1569029117,2198231848
991843366,913997544,1569156911
693986043,1297956330,2133390399
2550252176,369538210,1821184728
2526980530,790648260,2727709937
391148878,2323251891,1333652892
39448509,1156396704,2111741042
551446095,6780714,1093498976
1265916805,2671077949,2073823705
205498620,2824583411,2804100330
2229662536,2374360533,2554891727
2201868052,53489663,255432857
737016321,42998982,758891982
363714559,1813868365,753492225
1901456166,2558189146,1424625733
2926150677,2604678349,826800935
111611004,347123049,2100854106
2916568687,1185715119,2497398495
419772470,463952968,1717763507
2489210036,1926276901,772063627
1833048382,1660250667,1041887969
1844688851,2118913373,847350953
1331520409,2315374354,837047292
2076573452,30618475,1989691815
2098906174,2285372477,2693383065
2717741835,1959980427,2361909243
2009986946,1134641725,1944503158
1785117955,1117834238,1796845327
1271385870,249562811,830619269
1834049724,166825158,1935602288
1207764899,1386426467,1180709042
649908733,1338532070,1109029817
774232723,2552427823,2218475286
989031081,1318128653,866723475
1981276473,239883482,2868551510
65514628,2389549610,209182023
1844986272,202850019,1586973045
1468285661,2154574051,717211746
901368342,1622138708,2951045782
1715045059,1145750140,680757439
658563190,1008712806,2810293279
949492553,158403289,2805270513
658858372,2838514946,1886692672
2197513138,18239313,511219588
207132057,1375858185,1765996139
1644945656,1185382134,2904279984
270263551,748292861,1752377432
176361501,353716515,2236396438
2542057048,432122128,1617639419
654378317,110006026,1252640397
397165180,822078156,819618943
2665232053,828083029,118195015
2810481980,2120288889,2693085814
2044005167,1528228994,2775122802
756963066,2913028508,1987362390
1037644787,1759116438,1598012984
910628519,2602526999,2582905003
1130440178,2413898956,1972645017
2909150505,1954591127,1557852771
2559420190,1132021201,1306310957
1633230848,2618683018,516609754
2592611609,900856653,1771252815
1166571270,2239201234,911959085
1586399603,364564292,605137339
2374436937,77888500,2818479639
1941583750,2693259170,1945938597
2170264947,2490860186,1129395375
2439482934,2331948052,2449799840
2791893672,287118560,2018405854
1826109918,188475154,645965494
38369595,384730736,334079041
2243871212,1908807481,2388513640
752015419,2789828028,1548911083
1924132776,2563138518,1727094055
543743852,2959643172,380990733
1548621612,443100057,1179220306
2769207645,962896607,373578786
215989834,552283610,1893285187
2719537630,1514570095,720526198
1219905073,327167333,2687377809
417626573,125632850,2627335177
2836835991,500672905,342193483
1729363416,1434102585,1368691876
635445298,2988447684,2970934784
2394785413,1696415609,738466695
2006336604,575378116,483144135
752481150,2897935724,1042004635
2305631532,2539561100,719004216
886358620,1284027224,1801746073
2109177220,26800784,1016208150
2590704014,1199328883,730780745
1168208275,2108184766,1990425500
1937095914,641927439,823506037
1897253252,1494343442,2268083454
572175909,676054500,1753681803
52618505,464638723,1845420458
191937167,1732165609,1510921307
2073310516,2887523845,851644329
1089619911,1019073327,1585203677
584171990,2113068946,2686567305
2682093870,461466734,1361539207
2601405216,2190245957,2737672265
2815862406,2975846526,2693658461
1166200129,1375074149,2928724457
2223811012,2606079842,355130953
364409295,945912867,766573803
2225364426,2898579451,2268885980
1319694703,2717224958,798818679
1335334386,645703885,778737052
2133709672,427938369,1614373866
1834516813,1716317373,728880988
488301757,805634495,1460369830
813277915,206203859,2271803379
2020153676,1166211713,190564213
546954124,2239395601,798532258
2034435714,1262338372,1191453778
22276914,1823620053,1900080318
651383819,337248660,1333849523
376204807,2661373113,557116492
1483107129,452563149,2869716940
2115695834,1284904257,2394442157
870509417,953984214,1199077664
2466426275,291896096,1177415856
1463052172,80017372,1775933673
52177058,400340196,179014442
571392389,566144984,2138414175
296974257,254276731,260528763
1747355891,1472044435,980105282
195314714,258335359,2610686628
1464214166,2241600105,127497580
2477044868,1239790017,2925613137
1099751860,47516495,2573796444
379314323,2765141558,449558018
2907223579,2716785890,2104083403
1013299199,110593844,2858601333
229679933,54221078,1515936366
1399379601,613683865,1453209975
2760939771,1037323572,1410758820
2723859211,60098957,2862451752
2448895845,1963100624,1700385689
2709709489,2783578312,1253442953
1362333008,2573717449,899725273
738794042,1828404036,348933384
425660142,2327165567,1033416867
560785308,1149699699,1977539840
1037227060,445677917,250763295
1756147138,1133070086,2242768074
2052347956,2953615737,537185350
1360462618,2061730843,1937125258
2667993820,524984021,586110456
884030540,2889466765,1189489176
843456570,1842499385,1199148625
2264797037,2944615495,2776677847
696894028,2221569169,1758765059
960809908,2713317684,2895493832
2516797775,501681696,1824543465
175790644,2147663763,2952248901
441688513,1168861100,1356346164
2901828445,486555091,2050702964
2863337214,2169797632,732686238
2260233792,2884670371,395903140
475584528,1019035972,1212783292
1335593424,2703464274,1236702506
590622020,345448178,343318144
2080273233,2989310499,847093720
530852406,2042513415,1563257757
1833090186,798658050,2614787832
1320273151,683076170,2860888455
25875365,2382552109,456746975
924067740,2982965497,2054386191
400452371,182658829,1720895558
135433924,753356219,1775652571
884254718,2230665604,1407834195
873565422,1607915386,2945309447
2221467205,2639819002,1517107684
721160745,2238202961,2748406361
186545635,1557886926,250603069
1686242359,2187123658,696181993
302876884,2604221457,362134601
2601717884,1201371208,1941307834
227460808,2568215960,2022278040
1656141486,202349285,586588033
1925248696,2638631532,696501914
2925576808,2103768495,1751926972
1411794794,275285489,2631194190
710192461,1996722826,592899171
2356875540,196668661,949279513
2861725473,599761572,2220011844
1180082718,1028788942,2044249130
2025845403,873477273,939094359
2264057859,1937662411,2472692270
1168958590,1279186384,1761330795
2073428614,1194515351,1221075054
482130147,1858526648,1368002614
2172389340,2000960584,593890052
903207236,1931886104,220242637
431267625,406260001,2307737186
2740352942,2500949151,1722666694
2254709844,419802694,1855380652
2236311936,2934347324,1805209104
2441788047,650894603,2719137408
1194942723,848118046,237578552
2925271366,1974249686,1468189505
204024358,1956523960,2588525003
785203867,2827886285,572932098
346586205,114786129,1616690699
2754646733,2558689800,1943292292
2159264511,904397811,1101901969
943728234,1505005398,1509309994
678496424,184287172,1736710039
2713033389,2713496271,1920534105
1538845503,1908093821,364238253
1696442564,2328312693,207302594
2033156527,1057394292,1015486953
149062796,273635346,1767099711
2261486960,2400859438,816628124
2490867361,2775619149,1209433259
1653263838,420986619,554464542
2136916976,2733663610,1116367752
275385979,1569151563,1038253018
2444710514,2383041536,1289562997
2160949163,671408530,1220862431
265225799,293980936,1111004759
248183973,2867980301,1053667135
2408199825,1004705554,1228047427
1397789974,1789448783,430482876
259895828,2488518466,684264734
1745693216,2465403011,2501131617
2937100752,2402534121,2538542561
2811204185,348148206,1084339962
2495984080,543023514,1989993099
189205853,2553457370,76608184
55558792,2327211963,1459928964
2203199278,97408264,784273422
2632028955,216390490,905700689
1019936918,917636895,1620907002
220099114,2004171658,1997312507
2956571452,1223552254,320121044
1745993664,1141705595,226350726
2463924186,308360296,260111377
1154712798,2118136817,409092725
1455034810,983701148,664199441
1918039290,2417990422,547147339
140883253,1206594322,2558397309
293786085,104647628,1505508992
2022214368,1864844417,2861475317
2141940710,2766534192,1964020202
1607688198,690122318,2517145564
1338837097,467269331,1856601520
945207439,1920125744,2477856871
2688284158,987449029,1621550618
1337487799,1345069259,2231284130
2817967432,2685614800,2755217671
2341657440,133098524,2731046493
1708378145,2680039805,2466053479
379826983,1461618738,432788447
586480617,1330829746,670705655
1704160206,2991647192,2817050740
405874401,1192106988,1204135436
1367573913,801645169,1196315827
2367882805,897789339,1854997910
425678992,1030879761,58258777
2286571801,123006709,2993867647
2846167227,1279729936,674340070
2527818078,1159236870,1170702501
526165058,1846398083,2430413450
2725691210,183457830,2984270210
1299459673,270306154,998253633
40069615,1925943404,2561555100
1164081125,1438225001,2860625459
1577055089,335477552,2693149789
519575287,1165529713,1440232164
2572807573,2917138065,1197370212
1134259289,508024907,598558869
1289045481,2012290464,224177321
2245441168,1606531315,1810065599
130650030,1872658608,730041233
1083454843,2693526522,2461700771
2508410389,1971203756,2187517680
2784156223,1983532386,2301467950
1219690286,594987589,2442253927
481106375,796782310,2822590314
1197191790,551173086,1118492166
347970407,1764058699,981922287
462549343,541540702,661235176
2948138756,744191157,2226876546
786548140,1353368685,746903245
1131032886,2503926787,70717745
1642834337,1666755451,1725780900
2268135543,1308311449,2944724292
2737982156,1617220764,16954373
2210884018,1337389524,1588732074
1453907280,942493507,202203093
1139904062,2237787349,1838777797
2053970300,398136339,2245713614
1184543833,628426217,2903073523
1379752600,2566081733,2884573422
1008008600,2074457487,2986581299
2391006147,2878747533,1209186258
632463432,1344882269,1890924197
2794316709,950486717,1832781858
289260735,552984845,218152908
2974744659,1330647919,834419112
877504855,1862522009,2053088655
1993097997,480062779,896242895
1628252865,1807981915,2915108419
2764963508,606348487,2678303000
1481009840,884408468,1382425318
1329589879,793663240,2670573404
914346172,2625068631,492669617
2794880168,868662700,1172102078
2175791825,1296831699,2398337478
1824428460,1318620727,967431126
1184720256,496443325,307780560
2783313240,2259741205,418046634
453607194,2789868426,2922812062
2890734277,269640110,1679874332
108512373,2826484864,2703151302
1656378671,2440076847,2763483019
2635567143,696911952,1695110067
308299812,618664075,2138311666
926730074,493034677,2737888954
1237440276,2183646405,1914652083
1489719823,588347545,1643640810
2494249362,1234777574,1098312161
1218868580,2923206919,2896384590
1658780289,557930742,1916470891
1916881828,660339693,805957549
1921072993,2511405102,1643173959
63862029,2001383972,1317886279
803835736,1133547470,1115673474
1224370363,1883085298,961159199
2759497216,583868353,2143569977
2839485515,161995091,2443550431
505133076,591470985,1937964
783505537,85483548,2119724277
2942232156,1770505666,1797711780
1358938672,787223231,1441826071
2620681726,133279583,375860037
2542022634,2200017872,1100766516
887626966,958068653,2879584897
795362345,2372154694,45340776
