id,timeline_lowest_id,timeline_tweets_pulled,tweet_count
2602829262,912322357771014144,7,7
348253617,98965305543499777,6,6
1475558198,428679130620522496,1,1
235500899,148690559177981952,2,2
588006539,211758160757796864,2,2
2984363877,556878495058784256,3,3
77148695,4362621521,3,3
2889211342,536506717555937281,8,8
1296150211,319609342187933696,1,1
2904765837,540530964653682689,7,7
1586391013,355765070908755969,7,7
1092806366,291242441695195136,3,3
1916539898,384228758388895744,8,8
428905498,143637604942888961,232,232
317964044,81737656689627136,475,475
102552927,7463795146,1,1
2820568367,566200622622707712,16,16
433173032,146668564055732224,2724,2724
772699382,238097419919826944,1,1
1555109215,421351674070855680,14,14
582182261,224131450360967170,354,354
943491565,268040141363347456,7,7
1446915703,824596719908356096,5,5
1717804334,374054013421240320,30,30
1293188568,602136383415685120,1,1
46077714,2101582846,5,5
1633698284,377131245530284032,20,20
592597189,207052238584152064,72,72
2869969474,531630302574444544,2,2
19894383,1444690392,669,669
292050436,65223986023366656,1,1
931108724,266019384135397377,2,2
1345717766,323986713246588928,5,5
429470853,143856928672579584,108,108
761102498,236293954054782978,2,2
2900820578,533985129174007808,1,1
1097331806,973955712987553792,7,7
2826688519,611612760175157249,1,1
885314396,258860840609009664,3,3
2825561018,514256002099589120,1,1
1535727254,347936009809444864,185,185
753779983,427573365457821696,3200,4359
26397513,156789013758480385,704,704
183023737,114817075490467841,1,1
48094232,2211639390,4,4
1592247344,356437329549864960,2001,2001
2824938003,525690700785270784,1,1
2728698045,494319954473525249,7,7
2993200776,558580030117126144,2,2
1115102804,294194138449076224,8,8
2172988207,397169277809090560,40,40
80992057,4722724217,7,7
241018172,28363472869789696,6,6
759087504,235693501197717504,2,2
700874220,225188400733499393,1,1
230215443,103990547609427968,2655,2655
1296367255,315919900566773761,915,915
1597696843,358661661982330880,6,6
185187173,22615777668,14,14
2330344347,507875890949545984,1,1
604077412,211638324866203649,1,1
47432444,2182601358,15,15
1409966384,340122710631915520,11,11
74938429,4047928731,2,2
2365304765,438425930927984640,438,438
2539668965,465244489565863937,1623,1623
1164501968,556694184279568385,3,3
849644869,252940221212147712,579,579
1141431102,297567607840722944,5,5
472262820,162671735878074369,1145,1145
2310424866,428311545571848192,577,577
2388136111,445722416459698178,1,1
153301846,15686187144,1,1
617412561,218045373904719872,473,473
287000933,62236757772603392,938,938
245634664,32289550126555136,56,56
2203117238,403339081439920128,2,2
2738100953,498095936502255616,8,8
74093888,380381210007977984,48,48
363487114,107679188818993152,10,10
77960770,4438219241,1,1
2669736911,484852365527625728,2,2
100186669,17065933369,41,41
206678655,252412185282752512,4,4
472039009,161695708989235202,28,28
470497511,244296045767577600,671,671
1456777488,338594706508374017,7,7
2202368365,402628136891740163,1,1
1912988431,383813082008399872,82,82
803509482,243145555956625410,1,1
1330079952,378909162513502209,1,1
617229783,249389844483166208,5,5
703326398,225625646200655872,1,1
2937466318,547125736625410049,1,1
465106136,385271531762221056,137,137
2588758327,487335683212972032,12,12
1280898786,314832141240393728,37,37
67915209,204034541717946368,1133,1133
544578627,306085917855207424,220,220
2489862588,465489981474373634,3,3
1829052330,376700271067672576,4,4
1884907610,899735244474949632,4,4
220616153,9135603983589376,437,437
603641124,211474225448501248,7,7
801345439,245711493809709057,140,140
109446204,8351553442287616,4,4
2581274833,480512070698274818,1666,1666
550513748,240059814133243904,999,999
2661971576,491709373207412736,889,889
2349673118,435666468416393218,1160,1160
242019526,135466936246087680,2,2
490522431,174294776391278592,5,5
392122184,299270023690731520,3200,12626
1468405783,339871165038358528,20,20
2796886667,517125873259257856,1,1
1339563990,348248632602013696,3200,4680
178738879,21239815060,1,1
565371440,638950424486084608,3,3
2874555761,532715770103738369,2,2
887619691,334865863524102144,10,10
448924225,152038348284887042,6,6
1123648706,385840751352889346,1,1
2976898732,682200382743949313,1,1
1253350531,310237928200753154,1,1
47941071,2205727592,9,9
1474326049,340768315511296001,1,1
2352787263,436299313254506496,14,14
136374078,12720781527,1,1
919184389,277895955234320386,83,83
1247771208,324350914590822400,3,3
586808935,205566284857999361,3,3
2969540643,554519411701596160,370,370
1699740858,371855378285223936,431,431
172918581,19958951419,11,11
40828625,565669460192034817,51,51
2986693388,556456021434982400,2,2
882998082,611615161477124096,1,1
2927376138,554073819212967936,6,6
2892496219,530586930803535873,2,2
44456823,2021206500,2,2
423178451,141027701568974848,3,3
284317819,60167869761191936,41,41
580990695,202399203673116672,1,1
1205278184,304655479655763968,8,8
2340777596,433680798533685248,1,1
1629836918,361797453902643200,653,653
1648720434,364512914490671104,1,1
244696597,31490443107631105,23,23
418118259,209466560727891969,3200,5836
220971387,95075011014049792,3,3
2940673115,548827605898911744,12,12
2866478666,524128552610836480,21,21
2406534517,461641736239218689,1,1
1488786048,342803791436996608,1,1
729685753,253067081040412673,1,1
1512685897,345159470197927936,561,561
546372832,551178681767723008,4,4
534417906,184060053031100416,38,38
860751775,704499605036204032,1138,1138
1255565738,429704110523572225,40,40
2201381689,402439797085458432,1,1
389960063,124395326407847936,81,81
2348871067,435517168692649984,1,1
277701034,55387991136411648,1,1
2592589203,475753670085455872,106,106
1535415584,347883819791159296,3,3
918764816,263961268346576896,1,1
1120977151,295208560403550208,31,31
2864894664,523832208956477441,109,109
2426559288,1063649047737581568,3200,26194
2422493118,451385455544918016,896,896
287203780,73264223404306432,1,1
2719891192,502226867152506881,2,2
108744712,8254599123,20,20
2866263866,524032641729716224,1,1
527682785,1180443250194358272,5,5
484358878,166427351104753665,11,11
2927011625,545924972255150081,1,1
539243103,194441281097830400,4,4
1145583894,342730152800841728,1,1
2476971320,531439665984077824,2,2
1860531116,378505165801668609,19,19
2693107717,494543604212580352,1,1
2426555794,447925077426716672,39,39
342435176,102838925814546432,4,4
767606904,240096367484223488,8,8
473919482,162164619228618753,1,1
1205161508,305024910370148354,1,1
2311018103,478515873859112960,241,241
870991484,-1,1,1
346115603,97747670080303104,19,19
492116687,169377969507287041,2,2
2762621543,510511760856858624,63,63
535682376,185682565208866817,1,1
252910368,37737806813986816,1,1
396864970,128229228167696384,7,7
611824927,277180089173696512,29,29
293156829,170158761112113152,2,2
2337550727,445181809643765760,2,2
172274209,20133414729,8,8
1157712991,299569962610225154,20,20
966624828,306301995587887104,3130,3130
2872842849,532787229903847424,10,10
2614214816,486982319266201601,1,1
281593094,164369278970232832,3200,3504
563761849,578420465900736512,2,2
185604328,859338415321395200,2,2
158356691,16768700041,1,1
2476065902,462721163484205056,1,1
307035580,115191946804334592,12,12
420224582,152432659627388928,939,939
857044603,252887396008464384,28,28
608482988,833084674507313152,1381,1381
887781823,260442482804936704,50,50
2788710131,516512401370677249,24,24
610157873,214314538097586177,3,3
142133099,397597010276409345,64,64
520951755,643225860582047744,15,15
1724851363,374814701504720896,3,3
1024278848,281756099114307584,2,2
505634677,293683581363056640,15,15
2956184768,551684943189778432,4,4
562393244,194923187505598464,1063,1063
1549751568,350393079594885121,1,1
518881767,177865358856822786,3,3
748454593,233763053810892800,1,1
2782534009,506107970548019201,436,436
177518684,20964139769,3,3
2313804093,428831526059773952,1,1
446721354,151137211444764672,9,9
853102237,331709332087508992,25,25
873150505,306727498195034112,8,8
1523505714,347399269726167040,302,302
714694172,250325345855737856,239,239
497341895,338998438018555904,3200,23247
825330258,247417338452910080,60,60
189013413,24092634862,572,572
2739369054,500950190577418240,69,69
2933346379,732735773833826304,3,3
212923661,1291359126294529,665,665
2527864171,471663742690668544,117,117
1134355886,1222475195249655809,5,5
2739658575,531171954628497408,8,8
14453838,793187459,77,77
1849069705,377138690100703232,1,1
1900603274,383265030076375040,8,8
229122569,194356010322886656,7,7
597408711,208920825775140864,2,2
378070985,116909173328969729,2,2
61360702,2921862062,1,1
2811988002,994746025423192064,9,9
1072379444,315807593601855488,197,197
847496185,250971410040758272,2,2
1046747070,285235442570379264,97,97
40798750,5012904628,14,14
307733387,315558584073203713,7,7
2752974091,521834928791879681,2,2
2241056569,419541762693431296,3200,3406
575193520,200150242576969728,5,5
434684516,146100236211851265,4,4
137755644,15343686288,13,13
1338061993,1272898277436948486,1,1
320192885,138257824097640448,3200,3410
2799404677,515606003237539840,1,1
10221022,991207688,11,11
197565370,26116191439,193,193
110592775,8525975497,1,1
23550865,1306326774,21,21
