,index,0
0,4703547618,0.0
1,129007523,6.653210039282781e-09
2,774663607,0.0
3,175036533,0.0
4,2650183599,0.0
5,704185769,0.0
6,2229050017,0.0
7,1472618786,0.0
8,794109906,0.0
9,49447168,0.0
10,336730016,0.0
11,168653254,0.0
12,207290993,0.0
13,169588023,0.0
14,168552497,0.0
15,141599240,0.0
16,773299351640682497,0.0
17,32670411,9.07255914447652e-09
18,238549856,0.0
19,34093917,0.0
20,923868942,0.0
21,290473066,3.024186381492173e-10
22,2981923836,0.0
23,895940017834475520,0.0
24,555533734,5.246056115974473e-06
25,1017167014153027584,0.0
26,770772211779117056,0.0
27,789058159096856576,0.0
28,895967149260492801,0.0
29,905022900280975364,0.0
30,182737850,0.0
31,4446154454,0.0
32,3030210088,0.0
33,747627370111107072,0.0
34,2310781728,0.0
35,784090449267068928,0.0
36,2978522518,0.0
37,832584146488680449,0.0
38,4563808215,0.0
39,830875548029218816,0.0
40,760816120333004801,0.0
41,805818032098422784,0.0
42,3283767175,0.0
43,807678542419021824,0.0
44,1485336902,0.0
45,749950844393648128,0.0
46,43197342,0.0
47,26129367,0.0
48,725313892340097024,0.0
49,737346233967235072,0.0
50,58098607,0.0
51,38254086,0.0
52,725389458552578054,0.0
53,66842653,0.0
54,719633334876434436,0.0
55,17840259,0.0
56,1669212408,0.0
57,703709704023883776,0.0
58,463460468,0.0
59,27793948,0.0
60,38996682,0.0
61,4185687141,0.0
62,2223850572,0.0
63,3313889258,0.0
64,25337008,0.0
65,1158715050,0.0
66,3280479264,0.0
67,3169408731,0.0
68,24310202,0.0
69,584687957,0.0
70,3314735017,0.0
71,3424381815,0.0
72,3302247246,0.0
73,605834339,0.0
74,631369066,0.0
75,3165454144,0.0
76,3232850654,0.0
77,3162144421,0.0
78,360050416,0.0
79,3232563486,0.0
80,56193547,0.0
81,255594079,0.0
82,70800069,0.0
83,3169282387,0.0
84,2752240054,0.0
85,1390756512,0.0
86,3131054410,0.0
87,353799500,0.0
88,2601963751,0.0
89,230286104,0.0
90,332451574,0.0
91,2988596175,0.0
92,2891113610,0.0
93,124370240,0.0
94,2475543890,0.0
95,399624077,0.0
96,2303407446,0.0
97,2524380708,0.0
98,22859431,0.0
99,2960601070,0.0
100,32183549,0.0
101,595061437,0.0
102,70875199,0.0
103,2178870222,0.0
104,2942885868,0.0
105,2198886554,0.0
106,2569565671,0.0
107,15907716,0.0
108,233386397,0.0
109,220466240,0.0
110,1877030528,0.0
111,110493126,0.0
112,1427158513,0.0
113,25863009,0.0
114,2875021596,0.0
115,2878623096,0.0
116,2808559086,0.0
117,93780148,0.0
118,1090645542,0.0
119,2789966386,0.0
120,234356528,0.0
121,2798406913,0.0
122,2724812851,0.0
123,2795669210,0.0
124,2636056635,0.0
125,375615082,0.0
126,2541922272,0.0
127,2709389454,0.0
128,2657677898,0.0
129,27068292,0.0
130,2551297459,0.0
131,16940332,0.0
132,2257515829,0.0
133,1923534798,0.0
134,574670452,0.0
135,138484758,0.0
136,127692858,0.0
137,57460274,0.0
138,529563984,0.0
139,1656189091,0.0
140,2375722592,0.0
141,2273526884,0.0
142,2319578570,0.0
143,1388215364,0.0
144,8074202,0.0
145,2314406178,0.0
146,2347541219,0.0
147,1411425830,0.0
148,177662798,0.0
149,5684312,0.0
150,24793562,0.0
151,815882328,0.0
152,1168452222,0.0
153,2158917606,0.0
154,20352787,0.0
155,223733178,0.0
156,1686625375,0.0
157,1887390894,0.0
158,565155633,0.0
159,1199474946,0.0
160,280049094,0.0
161,1376351485,0.0
162,15140563,0.0
163,831736994,0.0
164,71166608,0.0
165,586970065,0.0
166,14131996,0.0
167,390436278,0.0
168,20285330,0.0
169,32657976,0.0
170,21593129,0.0
171,198624641,0.0
172,22004459,0.0
173,43326134,0.0
174,162076637,0.0
175,1528725996,0.0
176,30256495,0.0
177,283175964,0.0
178,1387378123,0.0
179,27152466,0.0
180,166551441,0.0
181,268456201,0.0
182,923355194,0.0
183,482482983,0.0
184,1110512413,0.0
185,154710159,0.0
186,164539443,0.0
187,432161198,0.0
188,155373392,0.0
189,399631558,0.0
190,40066649,0.0
191,70420521,0.0
192,369658198,0.0
193,309318586,0.0
194,834142598,0.0
195,38041224,0.0
196,309257126,0.0
197,481673871,0.0
198,289690280,0.0
199,1583194562,0.0
200,52375652,0.0
201,16207302,0.0
202,214200453,0.0
203,1349686680,0.0
204,1427301787,0.0
205,108999902,0.0
206,85930729,0.0
207,1373856102,0.0
208,16813989,0.0
209,399888846,0.0
210,46630148,0.0
211,17772638,0.0
212,174548956,0.0
213,1250847505,0.0
214,883153566,0.0
215,755685721,0.0
216,338020990,0.0
217,324777560,0.0
218,496965306,0.0
219,15244424,0.0
220,24578287,0.0
221,22969221,0.0
222,1007911928,0.0
223,32343602,0.0
