id,timeline_lowest_id,timeline_tweets_pulled,tweet_count
331230618,90108788031488001,10,10
385841531,121843323118944256,20,20
61339297,3351181215,1,1
2159159300,394494201896771584,1,1
735071538,242291751874863104,1,1
1005231313,278662848782147584,37,37
40882259,1836115473,29,29
357879509,104370110956969984,47,47
385360116,249473722350710785,1,1
756005970,235189036455690240,800,800
175351280,20459154067,1,1
2336316815,653665205927419904,3200,5441
351474018,258109100754366464,778,778
2515892466,469526692621746176,1,1
233187163,42290660346306560,210,210
2239581966,534776633110962176,183,183
2155972219,394282754881241088,1,1
2204476734,403287968518905856,1742,1742
1408270765,331460620845191169,1,1
2424680816,457423396767145984,3,3
2997115801,559700441177391106,1,1
997769906,649050949281943552,2,2
1939452912,386678567578243073,2,2
340799214,95667638000295937,136,136
133358571,12230052265,9,9
2423951820,451380138706358272,6,6
1655744136,365519447827562496,53,53
578868969,201608591537475584,1,1
2567720232,479490936007692288,2,2
2378367986,442221382206627841,2,2
1903863674,388288933911474177,4,4
1620114146,372649635292012544,1,1
83900568,5024692702,8,8
2576999453,473404084050219009,11,11
1516963740,-1,3200,4804
1093033147,291269841581641729,3,3
2533040384,472067522787680257,8,8
740283164,256566763737731072,17,17
622695973,248882200634851328,396,396
59142013,2783306888,2,2
35578498,1623733347,3,3
730421616,249034816278888448,7,7
558085376,193093983063384065,1,1
2534537469,464217198786252800,14,14
619512317,217765882875744256,405,405
1683110678,369438331458699264,1,1
2153333027,394087400735256576,3,3
2393613834,446080805719142400,1,1
1355493259,420793749539520512,1,1
403501367,131965167285190656,238,238
332650491,109398292730884096,7,7
217121770,5307007661768705,49,49
231117443,68758457305665536,2,2
536808210,184054235451768834,4,4
265020901,332903948111450112,627,627
223143311,120161197436833792,69,69
443465921,184009741880659968,18,18
558243608,195137905558175745,49,49
2995033882,568037682552705024,2,2
199607025,27513218706,45,45
216104916,104148021050228736,1,1
938660845,267287193855352833,23,23
900849450,445827670362685441,18,18
2324683698,1022204192767664128,3200,116329
905605364,261755055462551552,1,1
1242312211,320100799667638272,5,5
1456168952,338180107602636800,3,3
759976446,299301516521644032,1,1
2261678613,419411776426745856,1,1
199336567,26565954847,38,38
537012926,184510109324554240,1,1
2921592291,549710006808215553,1,1
866935020,665362168414650369,21,21
15678749,873927496,5,5
1171628479,301288947370323968,2,2
1909133911,383325881336213504,1,1
376806619,116166337092526080,174,174
357258450,104021706871554048,2,2
156682597,479351659001155584,3200,7344
2293399648,425226683038572544,13,13
702436458,-1,1,1
223614059,11898488828727297,2,2
775354405,238529787507904512,25,25
897152888,260317400828891136,1658,1658
458404992,156027250037366785,1,1
466270649,510815741503733760,38,38
478528610,163954608383852544,80,80
282320357,149746514640637952,1,1
765787508,269317863272230912,1217,1217
2848521016,584165079018504192,2,2
2737512484,500607865389056000,1,1
1328768246,320104185976733696,6,6
1636627698,-1,3200,5635
2437124065,454284316764164096,1,1
20135858,1179312552,1,1
729590022,230464692986998784,3,3
401935445,135007970449829888,3,3
1651409672,364948857643204608,167,167
1164655063,301184967885594625,178,178
2424479010,451550378668986369,20,20
2957952642,717311472905371648,1,1
155273190,95863676023742466,2,2
266578092,47652131276201984,2,2
2771601710,540922427703066625,2,2
1410602708,331816859500425217,3,3
2852966042,521231977211392000,10,10
165071309,18199835527,221,221
2277489201,422724791125442560,1,1
68952839,380633255793266688,3200,20246
1343827032,568416195281596416,15,15
2565942236,477565199923544064,14,14
1578535154,551007218649554944,4,4
314352395,1095879491585359872,3200,23055
2781664719,598198324957609984,1,1
394746472,127044933403164673,37,37
2891531729,537054516739186688,1,1
69444743,25435403372728320,3200,16684
463436248,1099308323701121024,4,4
2699915228,495434790439358464,4,4
1460861454,338803966865444864,1,1
993559212,293349321527668736,848,848
938460398,767107317594779648,21,21
1898771442,383963829995982849,1,1
508548998,213037409414295553,28,28
80776510,39163475372679168,3,3
735167827,231445843192983552,140,140
1712491020,373429282820722688,6,6
36808891,1726314106,4,4
1272554851,373800282561335296,1,1
238942651,28460780928110592,2,2
327665075,86935389713084416,13,13
1599200940,357239127902650368,1,1
426056949,143356749271937026,1,1
925547924,265114773224562688,1,1
1103359542,292581583834198016,3,3
2193825009,404533131690385408,1,1
280730432,57577013673852928,57,57
1541144616,349540249115955201,3,3
2806288163,-1,1,1
712868988,227469020583038977,5,5
540804455,190064366857629696,9,9
1612851997,359315658342801408,11,11
1681392271,369175471046406144,3,3
2934888244,550250374813474816,3,3
2960937399,551861317980921857,8,8
296363904,67995745218859009,4,4
135048536,12500221018,1,1
1638642972,633416571654959104,1,1
1699797811,675058812504711170,67,67
1921623816,608668339561488384,1,1
1531743402,784374647743770624,1,1
732147253,230886651499528192,4,4
287793071,456679331918385152,39,39
136213380,13119738485,308,308
43714779,290517443766534145,3200,4089
2440638609,461899745863413761,1,1
212616012,581763194563235840,1,1
468299220,159970278288531456,3171,3171
508397504,230624023279710208,7,7
778842474,239086216023269376,1,1
1712197148,780072096995082240,3,3
1252215097,337304727928836096,1,1
239616874,27185836881608704,3,3
132891936,12162310287,2,2
2744825831,500778737357819904,3,3
2849473661,527372792585801729,13,13
215838668,272539807677296640,3,3
705176289,390876151171649539,138,138
1245694825,309239031298940928,21,21
2958420240,552550659468578819,104,104
480514774,195943085010731008,3,3
2827946325,521750663081238529,9,9
1451167872,337527747087839232,191,191
105848286,930294949420998656,3200,31009
108922177,8277234343,1,1
334061404,135126890427072512,6,6
127177960,11188118444,1,1
181550494,21830729137,1,1
2193633555,404465895118225408,4,4
1448103271,362631904207437824,93,93
2339601126,433436614807670784,91,91
1264371026,320610336006893569,2,2
588024622,212279989729632258,66,66
984674653,795314016075874305,3200,13734
598900517,209494141523079168,1,1
962357816,303638194652602368,2,2
1085176428,295484707968262144,1,1
1038874537,284169263542059008,2,2
1477247888,341889649008054272,3200,3420
2257413635,418744660614336512,5,5
186553001,22915860091,1,1
1399209260,330280013255548928,11,11
57799987,11883591970,36,36
464130638,603933627462918144,2,2
