,0
923355194,0
482482983,0
1110512413,0
154710159,0
164539443,0
432161198,0
155373392,0
399631558,0
40066649,0
70420521,0
369658198,0
309318586,0
834142598,0
38041224,0
309257126,0
481673871,0
289690280,0
1583194562,0
52375652,0
16207302,0
214200453,0
1349686680,0
1427301787,0
108999902,0
85930729,0
1373856102,0
16813989,0
399888846,0
46630148,0
17772638,0
174548956,0
1250847505,0
883153566,0
755685721,0
338020990,0
324777560,0
496965306,0
15244424,0
24578287,0
22969221,0
1007911928,0
32343602,0
45602546,0
1001556072,0
269968651,0
928782600,0
932871414,0
22567288,0
870473090,0
51775250,0
413365020,0
613404444,0
17570632,0
517815564,0
966079537,0
182489522,0
25223941,0
968802222,0
83233074,0
938225532,0
110267118,0
449285299,0
85159059,0
52935188,0
211603010,0
40892074,0
247238434,0
53183683,0
778967857,0
164430938,0
241776006,0
828918805,0
872918756,0
468408020,0
444806473,0
268719199,0
408490527,0
245715226,0
215878995,0
224072891,0
143881319,0
37686502,0
356922392,0
80056386,0
742667516,0
86832556,0
541847126,0
53427663,0
830822952,0
804430315,0
92720907,0
887195071,0
457111460,0
62059828,0
785184300,0
586027773,0
114933998,0
26134822,0
16464616,0
415405829,0
43655714,0
557665372,0
178034748,0
391734755,0
855209856,0
124447485,0
406393019,0
181506252,0
272094368,0
113027280,0
52413501,0
84905378,0
785187985,0
418698424,0
587901286,0
360610837,0
124450289,0
177792261,0
450590073,0
258067535,0
222421942,0
510040395,0
81816106,0
833424768,0
398332118,0
713963720,0
32238918,0
465661786,0
26284496,0
314653636,0
26955476,0
240049851,0
259808520,0
19075588,0
756184375,0
214798328,0
232991435,0
29368668,0
17812390,0
363130491,0
366887875,0
80133134,0
787004893,0
41169329,0
24321010,0
232353702,0
619447432,0
71120148,0
429057377,0
449335035,0
93762078,0
156180944,0
2166468707,0
2172324931,0
2245657472,0
2203768645,0
2305418778,0
1427008184,0
96947364,0
242741686,0
1476312182,0
198669790,0
293155545,0
280191071,0
292028409,0
2518397238,0
1588507856,0
4807322187,0
869996360048807936,0
888763059405299712,0
777329996172038144,0
1194133195,0
196676811,0
2986601278,0
38417692,0
873827394,0
2351878501,0
138872753,0
2253538946,0
350654657,0
1636199335,0
2181934329,0
1963496786,0
473055897,0
512079492,0
153924972,0
1225760538,0
1135214100,0
503190565,0
300345171,0
1588406694,0
2364767256,0
513413949,0
2798257514,0
752443418,0
101838242,0
334281776,0
1566744722,0
2826482433,0
102570351,0
1218584970,0
1080344954,0
986734214,0
275283416,0
413617233,0
1078403810203222016,0
1256677638,0
289025781,0
1020812327757787136,0
842765286025629697,0
2416921770,0
3129156612,0
3221323829,0
144862065,0
63779858,0
2189413098,0
1034454123884765184,0
962011419020595201,0
854842782233509888,0
842853961,0
573236569,0
2345097912,0
2846962397,0
2808607571,0
2796408388,0
1663316844,0
800419333,0
151954843,0
2349274927,0
239270429,0
1654059949,0
47766004,0
967025724,0
59700687,0
1624544186,0
199844231,0
108756323,0
105673747,0
72458236,0
69982534,0
44174621,0
17837984,0
26529666,0
37717280,0
18513491,0
39432444,0
10767732,0
13688802,0
6865052,0
21142831,0
590846722,0
590902416,0
1381050270,0
1381012927,0
1363394304,0
1181508727,0
1711775244,0
1526737627,0
1076460384,0
572485942,0
703512439,0
1136376966,0
1109556140,0
303040526,0
488750073,0
1855230884,0
315601492,0
1476433093,0
240902019,0
1120905893405691905,0
480022730,0
1007135022,0
1066158544808865794,0
913284806410203136,0
131290291,0
893186417324695552,0
562471496,0
4894947439,0
305301809,0
564344925,0
699066344537456641,0
47515565,0
14994012,0
3232682278,0
225254392,0
4204619067,0
469494976,0
4014038295,0
3970190308,0
3884693182,0
268107058,0
3367151583,0
3438624729,0
3576492867,0
89102812,0
2380746605,0
143312491,0
3114509864,0
2828917918,0
119136600,0
1066999262,0
99452123,0
153108462,0
101141001,0
3078689948,0
3078125821,0
28583594,0
1272663686,0
2637335236,0
254821298,0
3042626023,0
3054095997,0
3035832442,0
3027122145,0
3012539053,0
366018302,0
3007450039,0
33579385,0
2986030817,0
2974066997,0
2967381585,0
274963742,0
2950671934,0
2950170807,0
272084899,0
2463596867,0
149000993,0
2668582214,0
2719261727,0
2885915873,0
584051775,0
179341470,0
2665232067,0
2421374070,0
270158497,0
104217765,0
23659927,0
34047021,0
471656182,0
1217141910,0
29171837,0
605494704,0
2654705491,0
787670304,0
1471831154,0
922211437,0
803889368,0
1019107183,0
2229933696,0
242901422,0
249466774,0
42215666,0
2502679278,0
74023648,0
507499891,0
342256013,0
509201270,0
69961163,0
359290108,0
68027165,0
332633472,0
2608749078,0
2679980069,0
274293951,0
552087197,0
2385924294,0
38341297,0
249335371,0
1920148340,0
2353992056,0
608586076,0
1018857656,0
1008171121,0
30131394,0
409641230,0
343855053,0
71473926,0
61788053,0
2329702592,0
722179039,0
142471025,0
364091588,0
387831443,0
261073274,0
148196075,0
470571811,0
475500113,0
469895767,0
323703274,0
339933716,0
339348595,0
2400437886,0
311117577,0
1573370725,0
1159107946921353217,0
124512329,0
1062630848539717632,0
1004242018669719554,0
4710627392,0
2920088143,0
2395985960,0
2368938524,0
1461557815,0
1315830259,0
894307357,0
75531070,0
833023573,0
154595067,0
708838963,0
595285128,0
437945440,0
269234271,0
493677550,0
234265567,0
404649052,0
138364213,0
414021980,0
102870044,0
251576279,0
63396490,0
180742944,0
385436370,0
343352910,0
382546763,0
255011545,0
364745407,0
359682229,0
295623715,0
142369882,0
344589317,0
164225150,0
74490084,0
328811564,0
350178857,0
267781860,0
135600495,0
323365642,0
269506297,0
316246700,0
268326691,0
123730566,0
183075027,0
310683043,0
191730964,0
126277146,0
286075145,0
125919797,0
133368760,0
288259182,0
270413815,0
164973327,0
285348774,0
284972961,0
278179969,0
281501423,0
45277186,0
149480545,0
271884060,0
41746537,0
62988632,0
158323482,0
127212094,0
119357839,0
219805033,0
264911014,0
79101986,0
129799115,0
235785364,0
83091401,0
114609758,0
135612250,0
165295211,0
82234517,0
90163271,0
114443849,0
158703224,0
156198891,0
147274951,0
151726176,0
228674201,0
61533182,0
226634587,0
106038955,0
104829260,0
135547974,0
215830733,0
106110022,0
176560396,0
109219705,0
213592537,0
218773959,0
218198905,0
188898015,0
215357828,0
69706620,0
133424421,0
210773466,0
208442300,0
134364546,0
169448872,0
8450832,0
208095041,0
142980483,0
198150516,0
84112979,0
53632352,0
124673039,0
101586138,0
53517687,0
136008960,0
108830703,0
179227034,0
124446154,0
106402244,0
87844829,0
185495172,0
136831269,0
106983595,0
189050749,0
100177191,0
125666860,0
161946452,0
78689633,0
184825229,0
132722000,0
184809756,0
178883202,0
128880507,0
119899623,0
150060210,0
86536443,0
114791739,0
80491286,0
132831536,0
141526358,0
185723868,0
169440098,0
140786688,0
38397114,0
171550783,0
126958049,0
74232969,0
75494245,0
175167685,0
113923063,0
170881148,0
130087691,0
14506595,0
148654771,0
41798127,0
172606473,0
157113998,0
166933102,0
121414055,0
104129749,0
133607951,0
22048998,0
161196597,0
161329054,0
119082467,0
163046642,0
143541175,0
84755896,0
87864603,0
126410003,0
98385223,0
104242455,0
114202573,0
125655588,0
144159097,0
115646892,0
115323824,0
104769032,0
123224994,0
132272374,0
69691734,0
108211852,0
125650201,0
132518227,0
66199315,0
102947643,0
121626925,0
93751950,0
110380652,0
128844199,0
63006037,0
123948958,0
116944747,0
94255310,0
34490042,0
103212227,0
114655499,0
113647368,0
102947901,0
87475648,0
107604693,0
113665218,0
103822713,0
88650785,0
123358640,0
80795950,0
2512559619,0
2291668629,0
2261931216,0
518116190,0
1084085130,0
2190851436,0
2280818396,0
2273848888,0
1970083776,0
46963856,0
74315294,0
49352549,0
2332191740,0
301110843,0
600090297,0
301117084,0
381701490,0
334634812,0
375469862,0
239880008,0
311942681,0
255126833,0
2166430714,0
21191808,0
241177007,0
959120595081416705,0
946428245502808064,0
4216600277,0
922162350546972672,0
921355557381971974,0
852502240187305985,0
864569473747091457,0
829622682530545664,0
860214455623450624,0
1417485078,0
423394663,0
779617748217462784,0
176763018,0
196302664,0
705333878169460737,0
2421103964,0
2943852369,0
978280543,0
99528545,0
1953930362,0
724183524,0
3559019776,0
3092340765,0
190610571,0
1153209210,0
102456093,0
3001363688,0
213765265,0
424910130,0
893579726,0
545172527,0
215948769,0
165512308,0
138062686,0
2190107526,0
180571729,0
185132601,0
106664521,0
2195908138,0
2436738900,0
196218530,0
262703768,0
465575904,0
57659430,0
993754344,0
1211088474,0
207239794,0
50779920,0
732403464,0
2216829230,0
1318946953,0
213794254,0
88377251,0
457013563,0
373553693,0
615083854,0
1370025884,0
432791874,0
1603928796,0
265402396,0
1552954525,0
75498383,0
126601512,0
327649545,0
104329093,0
1427272159,0
997472173,0
942526951,0
90612595,0
193712764,0
473940340,0
473930268,0
800559650,0
314437501,0
209240448,0
607321101,0
577410522,0
271319359,0
239068316,0
551851935,0
414867545,0
557212264,0
169019331,0
41089156,0
143786513,0
301356314,0
476734949,0
499678406,0
192011555,0
73904968,0
227630674,0
400012786,0
143656057,0
472411216,0
97280057,0
148768706,0
326363563,0
402284236,0
409091832,0
171868230,0
71196334,0
330936270,0
374584852,0
154841345,0
292964765,0
326150058,0
36358088,0
25060548,0
14796656,0
268493909,0
297043586,0
297042483,0
199700784,0
238284297,0
150599884,0
45921099,0
423325030,0
2212236485,0
827598720552357890,0
2872644659,0
709136859268521984,0
755069418166710272,0
4381447534,0
3077974779,0
702974240526565377,0
4926343342,0
4143955108,0
3102379379,0
2960807290,0
481926866,0
349872637,0
2296277603,0
2544061712,0
88743453,0
2916088331,0
2774673472,0
2858380265,0
121612379,0
2872721015,0
2896955245,0
2843143060,0
2851625728,0
909913560,0
970741922,0
614013937,0
972479641,0
738150950,0
507896391,0
160026018,0
472378971,0
279755653,0
161585283,0
278559409,0
3163728568,0
2239697738,0
143395175,0
724588650,0
2422813202,0
892307220,0
492596420,0
930776070,0
873974587,0
170821980,0
892067353,0
1146528802346012672,0
2942180530,0
3300662602,0
3040813876,0
3300971469,0
2879688958,0
1466831234,0
3226642597,0
2945504832,0
2940750537,0
2937721409,0
2822607579,0
157012489,0
2860895410,0
3082275640,0
2801067186,0
2762911348,0
2751956656,0
2753399422,0
2768876667,0
2742100192,0
1113820904,0
795548929,0
1294520378,0
131205529,0
2902583986,0
2927409870,0
2798511120,0
2371135322,0
124485702,0
709811674,0
131021790,0
298541025,0
113211566,0
82675293,0
2508054042,0
51619185,0
44979147,0
181671484,0
1855733838,0
141790572,0
147357569,0
153276379,0
1566860568,0
1209204403,0
425141190,0
1454775224,0
2364709675,0
1392339654,0
536516292,0
59598969,0
66835549,0
1488977234,0
72193432,0
120873942,0
627179061,0
87534528,0
600192998,0
76520044,0
954697496244109317,0
2709444164,0
3279409836,0
3165250387,0
22273191,0
3131597150,0
44502620,0
404161090,0
42350371,0
66329754,0
64939285,0
50190980,0
26784273,0
992813866508783617,0
1411517634,0
817697053870592000,0
3428823532,0
185875331,0
747155264806264834,0
3949583957,0
2874787389,0
3422612687,0
3370701550,0
1507236506,0
3209888267,0
2771850333,0
629448959,0
2906679111,0
2290141211,0
2790393355,0
2854977382,0
2972800078,0
2962403578,0
2865189636,0
2912235837,0
1620135955,0
2935182976,0
717511900,0
2718570484,0
233111307,0
2848024575,0
2223629765,0
2570350888,0
2880941308,0
2871362907,0
1574868559,0
820184594,0
2576206823,0
2664067882,0
1263057932,0
2466277662,0
2786220364,0
1211380849,0
953697896,0
2199512841,0
2552911918,0
2525037225,0
2774329078,0
2825838797,0
1096518157,0
2795631593,0
2745522147,0
2217040137,0
2347454331,0
355779523,0
967816808,0
2164036750,0
712169696,0
2760404158,0
1915506768,0
2616846562,0
150157203,0
1033028106,0
2727909527,0
2724316520,0
2730946731,0
2707092962,0
374699535,0
2731762535,0
202808394,0
239893297,0
2597080353,0
1252939723,0
2573728485,0
373054276,0
2333942204,0
2720785587,0
1977758011,0
1044484459,0
2260582194,0
2598272242,0
841369938,0
2676204863,0
2469301654,0
2221922249,0
221311746,0
1709972816,0
709404201,0
336667110,0
2336382476,0
284183656,0
2557168682,0
541193226,0
2204915852,0
30414789,0
1382305723,0
2426915428,0
2517595486,0
2259951545,0
2544467350,0
2539428358,0
88626290,0
2531853729,0
2517307096,0
2502259539,0
2499109883,0
513205655,0
457509713,0
890685950,0
2437747479,0
2433334877,0
1083636445,0
2397843974,0
2406535747,0
1290995912,0
2403168718,0
701795395,0
1917416744,0
373235319,0
2163852453,0
2299651791,0
2350807323,0
2354480099,0
1478043902,0
2349061553,0
452497775,0
1147549212,0
416092081,0
2333417062,0
2289297963,0
864216366,0
1365097650,0
1679204173,0
404747076,0
419409749,0
714397255,0
470296046,0
1712400090,0
2219065053,0
1942852746,0
982594050,0
2256772202,0
184010508,0
39225792,0
1931423682,0
342580333,0
863423288,0
33325270,0
1182870914,0
371973976,0
1339709174,0
199324426,0
1702861693,0
1469919252,0
1256556230,0
1652617789,0
484738915,0
1396245624,0
220298254,0
1487820588,0
493385422,0
1557391292,0
1579895400,0
1479964616,0
379638078,0
1446909530,0
1111816711,0
1574989406,0
553221822,0
309056558,0
1640685342,0
2177498071,0
737161614,0
2163773111,0
729454584,0
1336326391,0
396413501,0
212315645,0
43881950,0
1448510485,0
1523983555,0
1348531567,0
1108119962,0
2149433121,0
749469162,0
131479515,0
733273562,0
1701134442,0
553831078,0
514287545,0
481596807,0
605023689,0
806821782,0
40455153,0
414403874,0
1553728117,0
1607916092,0
535532798,0
592454659,0
1635288660,0
1603749337,0
710359261,0
1910916757,0
1898513563,0
552211419,0
819384859,0
1483865564,0
701231808,0
114399980,0
576451675,0
18911711,0
1449437370,0
603565121,0
1403695382,0
860474179,0
30083159,0
560597849,0
949117250,0
1413271796,0
77764994,0
1010350314,0
813280218,0
37381148,0
211477144,0
30189142,0
18783476,0
346735177,0
549972592,0
59344414,0
767117556,0
41103441,0
792210390,0
624257399,0
1411532966,0
602438558,0
1411607648,0
1681127780,0
943786412,0
615218664,0
83952142,0
2197045574,0
3316764192,0
815521006047506432,0
1274362916188258305,0
987927575522566145,0
1257810080025554944,0
1167815550833004544,0
1237740635538350082,0
858656152103432192,0
1209810809800409088,0
870598744353329154,0
2443447536,0
2268583105,0
875689826376335360,0
806107939387752449,0
2653544515,0
1019883100422017024,0
3003162986,0
1151795521914167297,0
1008692503803883521,0
954936090686775296,0
1132270337184346112,0
1110883188010680321,0
2842892960,0
1122382725409730560,0
1121406945829609473,0
959397734196244481,0
703533854980591616,0
824225911406936064,0
1089029402753589248,0
954933836684472320,0
1112212877476139009,0
1111190232416677888,0
1111257569798971392,0
1016848184151195649,0
762092804860280832,0
1106831963053187072,0
1105106457534509056,0
1105249678205935616,0
1093389065842438144,0
1104266487466942465,0
1103941859880054784,0
764743265887236096,0
1103535437589569537,0
1103239257336905728,0
1101348760301461504,0
1096702129278865408,0
1097420567613853697,0
1096256651982626816,0
3199015092,0
777425040790867968,0
344785769,0
1084087494210027520,0
979678697031581696,0
982149721362915335,0
1035387977243877376,0
1706772421,0
848417812963926016,0
4670908542,0
1079543950942195712,0
3250561585,0
1070285856752066560,0
915507546332446721,0
736477381762785281,0
1061975296910315520,0
964981714299666432,0
1053564856316510208,0
1003919506341629953,0
1003635561825857537,0
1028455771564986369,0
1020823826626514945,0
865143867045052416,0
2574618265,0
1036761065739018240,0
1004700474233090050,0
2809545511,0
782753209269891072,0
3328621544,0
1027513648216862721,0
1025918136069976065,0
941225757648478208,0
1022843701700177920,0
821336821879619585,0
840071565593067521,0
1016617095381934080,0
897343054427807744,0
1000755312524066817,0
839382690021285888,0
877847244438818816,0
932524576050835456,0
929207260898779136,0
796690973510103044,0
754654177935056897,0
860784336127184896,0
803927017414488064,0
973808584336269313,0
973861768463237120,0
978471073309081600,0
795181489017081856,0
827119395256168450,0
971679637305663488,0
976442895602409473,0
920592900911538176,0
860451223366807552,0
715757088862040064,0
966292091956469762,0
947413378871345153,0
961991224688168960,0
960131119730507776,0
2950475556,0
952396358668894208,0
874633757579292673,0
948203792155099137,0
807736318629285889,0
945241565445857281,0
940984253575086080,0
818304324333772801,0
791952528170639360,0
1696091647,0
938720694317154304,0
936239673734709248,0
886363281593585665,0
869909311886983171,0
915577707244613632,0
927673327295987712,0
884628903678967808,0
837874710981423104,0
3076573304,0
926360083348406272,0
3410319254,0
924544739864559618,0
923864618660855808,0
895563716963442688,0
912227766912745472,0
2847390289,0
713979274999373824,0
893393107575652352,0
705352689916317696,0
726656011122036736,0
798449868544974848,0
821334537292517376,0
816165359375912961,0
708249782096035840,0
876683142446239744,0
732213115761229825,0
870612204919242752,0
816398393761112064,0
894529101217677312,0
724218740624101377,0
895918365826400256,0
261057162,0
825606374637740032,0
726761934331084800,0
740883015807733760,0
2837647614,0
792260575518752768,0
813135413539835904,0
913902490042589185,0
2479384675,0
815516933684482050,0
848109170188406784,0
774749981479620608,0
808504153626423296,0
790471907892006912,0
792281872789151744,0
856834314801106944,0
913521865464807424,0
912526387554148353,0
841256155921838080,0
3314952276,0
830547640362242048,0
828590707354980352,0
900748085386592258,0
4660652504,0
896219244160892930,0
911964961122820096,0
820959414693732353,0
911931092726194177,0
905048316731310080,0
904343671545270272,0
904330815563116545,0
886470376837885952,0
894407312764313600,0
900129462569672704,0
878787853903253504,0
3308734932,0
839452062614106112,0
3480895752,0
3009238183,0
812990662115065857,0
886862456991105024,0
886221087566028800,0
885400140797759488,0
4888294466,0
882544967402496000,0
882976464672403456,0
769075938067898368,0
761314909179129857,0
838667517593726976,0
873815684534288385,0
1495351058,0
2574681264,0
711429953523294209,0
840868607177379842,0
543170266,0
868460691744632835,0
4218420917,0
870915102899175425,0
4920695527,0
870020088979529728,0
727425741869076480,0
764252378090512384,0
868775441540161536,0
3283844558,0
2297846720,0
770510256099033088,0
865520427212226560,0
839394918976016384,0
849842807279804416,0
860532703656947718,0
846699670638256128,0
4834290475,0
3190680902,0
849525654047666176,0
849424963979313153,0
777039424458596354,0
3237371474,0
3102849564,0
716901510664163328,0
721536759603965952,0
772048057013719041,0
707119481374375936,0
714760921382522880,0
847413894863757312,0
846022303959834624,0
813986167888543744,0
4486395314,0
833597837787009025,0
843790784285425664,0
727837473934467072,0
843408796051415040,0
796605306507644928,0
4732052084,0
3457377564,0
724201799817687041,0
840512010068480001,0
785110663420968963,0
713286197355749377,0
3453560654,0
836772895762178048,0
837942363381116928,0
837232614771576833,0
836801280815267841,0
828173659529310208,0
835105660849147904,0
834534707920412672,0
2974931221,0
3847536733,0
833116366387359744,0
785441847371976705,0
2452863175,0
3231369439,0
1534096789,0
2794085194,0
3285034183,0
760878529,0
3534611000,0
4853083263,0
701356906804224000,0
752160091453870083,0
765528090428657664,0
832880865294180352,0
832888855309094912,0
754658144358281217,0
2408548220,0
799375663740243968,0
729656543411474433,0
818410115820683264,0
3118556257,0
760251361988489216,0
771197038675369984,0
2612973408,0
783666118082699265,0
813640504365592576,0
3101457864,0
754225968936398848,0
3110155393,0
822408386817892352,0
2532167454,0
763622450680565761,0
706462257526415360,0
776335127185985536,0
820188891919454208,0
819911524823146497,0
818449457528213508,0
704640311952191492,0
714641939337846784,0
792919077916282881,0
761158910652719104,0
3083376894,0
815828000142868480,0
2248001822,0
732454987603673088,0
2426669804,0
808507652326060032,0
718800022066704384,0
811541931062738945,0
3162506556,0
809326742192017408,0
808186210216656896,0
719856962314321920,0
3101324869,0
4225380674,0
802739488334090242,0
1696917991,0
3284939772,0
803043703833042944,0
801649851767209984,0
792172108495192064,0
759731086989463552,0
799950595725488128,0
719764811198963718,0
799942944971051009,0
799877461643182080,0
795968851817086978,0
798531232623538176,0
709975203871367169,0
779262981171318784,0
3007844066,0
795264354354462721,0
792327659409727488,0
795957532749533184,0
779627797736067072,0
775644861265391621,0
215968655,0
705559553748762624,0
2264268289,0
792155480785162240,0
791642208843669506,0
791265895582539776,0
3926187740,0
2224808736,0
758253719951511552,0
786858101836161024,0
315795308,0
3140066036,0
4900726633,0
3180046902,0
767182224433176577,0
783159450764873728,0
131765958,0
2537361043,0
2556471356,0
774538160223035392,0
4844983866,0
2541810402,0
778543673566912512,0
2903937168,0
2606705467,0
3000538268,0
3168240948,0
3111745224,0
778536208523603972,0
3933428292,0
778209374766411776,0
778171670641115137,0
2695442179,0
774896997245431808,0
3063765090,0
286516783,0
703827888127148032,0
720597458565267457,0
2827328310,0
704266533057331200,0
1916688972,0
700656795144974337,0
776413131266412544,0
3167041597,0
776357182824591361,0
3141528331,0
776171636798083072,0
1698456836,0
756753608100544512,0
706816192170692609,0
737556004842283008,0
705973338233942016,0
718802674943037447,0
727844240487669760,0
743424830423195648,0
2690125417,0
770493012367511552,0
716243460647333888,0
727057090745786368,0
767336560903585792,0
3028612308,0
4771040774,0
767143948296990721,0
762305254901690368,0
766206043340832768,0
762177730704134144,0
708234964131663873,0
764467351806803968,0
763946606190178307,0
3083573984,0
702110194830970880,0
762162590088695812,0
3120079608,0
3182354766,0
760771692251652096,0
2920336356,0
759744752510087170,0
758173356206223362,0
3168612618,0
4881944257,0
728826300551417857,0
3193104396,0
755640625853263876,0
739436198704205824,0
755319139057623040,0
746325357544906752,0
2739264396,0
751378794628263936,0
752040392283987969,0
751711087964221440,0
750972255291703300,0
3079919238,0
749575111213068288,0
720958185100550144,0
746467283548069888,0
2357966538,0
721215904453758977,0
728098671162589186,0
717936487610748928,0
718623086648512513,0
724939034921951235,0
739329023172444160,0
715106034621108224,0
727299920672100352,0
3285007622,0
3668339233,0
707552211098685440,0
720548785831546880,0
4310476152,0
2306280878,0
730371406014218240,0
1510601546,0
730036589171089408,0
716479921372016640,0
727434628575809537,0
2776898490,0
715047326411317248,0
710338017764843520,0
726378201404973057,0
713302979500056581,0
724914613624684545,0
708313669789044737,0
723473581791801344,0
722187435992436737,0
3070943414,0
3238750976,0
2605054230,0
714377375123779584,0
713376417396830208,0
716266071980769280,0
715448964561051649,0
705720233474920453,0
707814338095087619,0
715043087991578625,0
714641090029047808,0
713341463229149184,0
711887897956261888,0
712551471397605377,0
4849466555,0
4753377062,0
712210697271152641,0
712058711909371904,0
711795309328748544,0
710976443056959488,0
3307467426,0
709248514195218432,0
2337020300,0
709250960648830976,0
4254498792,0
708851144907358208,0
708840077980360704,0
708645190295093248,0
708625340931833857,0
3247950181,0
2552718092,0
4334629512,0
707034592767684609,0
705716945585221633,0
4742495172,0
2842019958,0
706426140336848896,0
706041194191548417,0
3197271476,0
2914577803,0
2893602984,0
2428686091,0
2403246872,0
3064816452,0
3074949469,0
3278395411,0
705307249686646784,0
2701257283,0
705672268634959872,0
704276342880075776,0
705596755031633920,0
4637214266,0
2545546950,0
3272767273,0
3637153699,0
2916474206,0
3515869573,0
3237797127,0
700897717388611585,0
704928146919923712,0
3493343954,0
704935473609891840,0
2694719196,0
3485730134,0
700906287844823040,0
2826351456,0
4909622384,0
4906746492,0
4900662918,0
4888354104,0
4652057216,0
3161770932,0
2982805962,0
4667246516,0
3846187034,0
2705270989,0
3271826742,0
3287179160,0
4678131212,0
3867453732,0
4664827735,0
3804164174,0
4636491085,0
4112802494,0
4575080113,0
4583135653,0
4536889694,0
4440459726,0
2949732769,0
3278617004,0
2782066801,0
242596717,0
4333229413,0
4331090412,0
4311761534,0
4311952400,0
4165297753,0
3933272479,0
2928325254,0
4068690679,0
4152194893,0
4089684018,0
4077879612,0
3715137374,0
3923946313,0
3901902194,0
3456422953,0
3780511332,0
3768935232,0
3007901888,0
2780907722,0
1333407156,0
2951021017,0
2757981810,0
3308756989,0
2944784306,0
3644626932,0
3186012476,0
3241122373,0
2950013196,0
3513711793,0
3404203574,0
3366508214,0
3379538545,0
3335795352,0
3327646724,0
3327648770,0
3119538650,0
2703890780,0
3149140884,0
3186117331,0
3321395726,0
3297909938,0
3052243266,0
3285345440,0
3318585318,0
3314292668,0
3312512150,0
2288995658,0
3300260250,0
3165101970,0
3016271292,0
3304197600,0
3184637984,0
3303266118,0
3286813866,0
3284758550,0
1688403780,0
3276644550,0
3163712334,0
3267429788,0
2877582422,0
3266084881,0
3254475386,0
3252418014,0
3251295637,0
2955832579,0
3244044840,0
3247895125,0
3233379271,0
3241230187,0
2292518653,0
3180544873,0
3238746648,0
3191930875,0
3221828840,0
3197387222,0
3186590424,0
487485682,0
2935952616,0
3188664392,0
2289336691,0
3175885975,0
3179184524,0
3168571920,0
3165267031,0
2951864310,0
3142083529,0
2769301441,0
3125197650,0
3124209103,0
2885713526,0
3116423188,0
2799546967,0
3107811079,0
3109794926,0
3080627592,0
2938026708,0
2921415954,0
3056305292,0
3049476522,0
3049395488,0
3042915637,0
2985585302,0
2443519712,0
2957435940,0
2956002552,0
2950333796,0
3013177639,0
1718572633,0
3005874169,0
2996688758,0
2994621416,0
2992244526,0
2751542007,0
2885723126,0
2957894233,0
2957855660,0
2954944926,0
2953857211,0
2465200190,0
2946444000,0
2659392398,0
2951234876,0
2949161816,0
2950317936,0
2945170927,0
2232629592,0
2949631718,0
2949592387,0
2949371442,0
2949328586,0
2944351231,0
576858712,0
2943673429,0
2937726960,0
2849347570,0
2909736222,0
2878394203,0
2894377836,0
2916564565,0
2905489716,0
1685970036,0
2913259238,0
2864859474,0
2893439312,0
2893807500,0
2893816428,0
2894282610,0
2537193655,0
2854152559,0
2909815081,0
2383613934,0
2900497412,0
2748688706,0
2463453378,0
