id,timeline_lowest_id,timeline_tweets_pulled,tweet_count
2718352196,497929777152393217,66,66
299825606,70201690875371520,4,4
74135209,5761788588,8,8
124804388,11561208001,1080,1080
222351387,303563523227783168,69,69
2880119796,531157347322712064,2,2
229627837,17712482067947520,1,1
866709378,644518670027329536,972,972
2965737426,553138697596858368,5,5
194675594,25429296792,1,1
2579223491,473664292542087169,2,2
402937246,156117465317912576,1585,1585
1157133596,299512304108711936,21,21
345059361,97104938806685696,2,2
620687650,218383401768595457,43,43
539950447,185351650301583360,1,1
840998880,249729827907706882,36,36
260904206,43781877764603904,179,179
245384785,36011172151050240,434,434
47681649,2194953974,1,1
2612367185,478281039820095489,2,2
1159692662,405642440985817088,11,11
633903200,326183184159109121,462,462
167389233,173644743002165249,149,149
2897047521,538608296585093120,394,394
71336334,3740453583,50,50
2276136651,422231022743597056,816,816
2540144054,473175219100987392,709,709
374513067,114688535545647104,153,153
2205346216,407680979890089984,6,6
944216624,430403857492221952,2,2
544308682,187183869840195584,1,1
502783962,1066751477941583872,19,19
712901702,257186128703152128,525,525
584849624,203971925599465472,555,555
1409516257,331650857894563840,13,13
772292941,238048038801772545,270,270
1257143082,666127683307200513,1,1
2247849816,412355002418491392,2,2
177906117,156814736992899072,8,8
383162983,120147911525928960,171,171
51068233,142781321859702784,10,10
176737010,20781000103,3,3
1638728948,365179412523655169,636,636
270887369,51149829379850240,1,1
378816132,252683745738518528,1,1
1627499124,361866056656105472,22,22
189610210,24288246366,622,622
381378668,118943458605010944,13,13
705940165,248230257965027329,4,4
1875218438,379938242784538624,2450,2450
65812327,3364424680,1044,1044
1391197940,329099748541882368,18,18
276196949,54297042142498816,160,160
2863320334,970305863285125120,3200,7658
1850828485,377350363999129600,36,36
16249618,918269062,3,3
1384118918,328105054466895872,10,10
2958139452,551659145464524800,1,1
2943332992,548706649939378176,2,2
401239569,137575756158087169,5,5
44888664,2042454026,1,1
257645636,41253910123380736,1,1
198327516,26318250367,6,6
1651593212,389720994727723009,3200,13697
1308642984,317040377523757056,17,17
607367782,212950735187484673,12,12
